teamName,seasonYear,totalWins,totalLosses,avgWins,avgLosses,totalMinutesPlayed,avgMinutesPlayed,totalFieldGoalsAttempted,avgFieldGoalsAttempted,totalFieldGoalsMade,avgFieldGoalsMade,sdFieldGoalsMade,avgFieldGoalsPercentage,sdFieldGoalsPercentage,totalThreePointersMade,avgThreePointersMade,sdThreePointersMade,totalThreePointersAttempted,avgThreePointersAttempted,avgThreePointersPercentage,sdThreePointersPercentage,totalFreeThrowsMade,avgFreeThrowsMade,sdFreeThrowsMade,totalFreeThrowsAttempted,avgFreeThrowsAttempted,avgFreeThrowsPercentage,sdFreeThrowsPercentage,totalReboundsOffensive,avgReboundsOffensive,sdReboundsOffensive,totalReboundsDefensive,avgReboundsDefensive,sdReboundsDefensive,totalRebounds,avgRebounds,sdRebounds,totalAssists,avgAssists,sdAssists,totalTurnovers,avgTurnovers,sdTurnovers,totalSteals,avgSteals,sdSteals,totalBlocks,avgBlocks,sdBlocks,totalOpponentBlocks,avgOpponentBlocks,sdOpponentBlocks,totalFouls,avgFouls,sdFouls,totalDrawnFouls,avgDrawnFouls,sdDrawnFouls,totalPoints,avgPoints,sdPoints,avgPlusMinusPoints,totalPlusMinusPoints,totalFieldGoalsPercentage,totalThreePointersPercentage,totalFreeThrowsPercentage,totalMinutesPlayersPlayed
Detroit Pistons,2015-16,44,38,0.5365853658536586,0.4634146341463415,3976.0,48.48780487804878,7087,86.42682926829268,3111,37.9390243902439,4.748872669279247,0.4403658536585366,0.049090119242949114,740,9.024390243902438,2.973029422087007,2148,2148,0.34379268292682924,0.09624091912331623,1399,17.0609756097561,6.051930741763449,2095,25.548780487804876,0.675170731707317,0.11043425001889477,1021,12.451219512195122,4.491837422781572,2777,33.86585365853659,4.8093586624155895,3798,46.31707317073171,6.259566601927219,1594,19.4390243902439,4.193167755594599,1110,13.536585365853659,3.1824950300164643,573,6.987804878048781,2.6689522725336112,304,3.707317073170732,2.312007330919049,366,4.463414634146342,2.455505891660765,1557,18.98780487804878,4.149948393072027,1773,21.621951219512194,5.107825620113938,8361,101.96341463414635,12.515121837843989,0.6097560975609756,50,0.438972767038239,0.34450651769087526,0.6677804295942721,19478
Detroit Pistons,2016-17,37,45,0.45121951219512196,0.5487804878048781,3961.0,48.30487804878049,7282,88.8048780487805,3269,39.86585365853659,5.745126104240743,0.44884146341463416,0.05147322677251921,631,7.695121951219512,3.2305984018950746,1915,1915,0.32687804878048776,0.1062548055841522,1140,13.902439024390244,5.032265660855084,1586,19.341463414634145,0.7221951219512195,0.12537562712563172,908,11.073170731707316,3.59622740531487,2838,34.609756097560975,5.79858666807564,3746,45.68292682926829,6.816606535604545,1732,21.121951219512194,4.683541563586044,973,11.865853658536585,3.6910375105443873,574,7.0,3.0225490019412096,310,3.7804878048780486,2.346651884654108,339,4.134146341463414,1.9611170608782973,1467,17.890243902439025,4.058236853552323,1434,17.48780487804878,3.788363933783385,8309,101.32926829268293,12.525583575324509,-1.1219512195121952,-92,0.4489151332051634,0.32950391644908616,0.7187894073139974,19394
Detroit Pistons,2017-18,39,43,0.47560975609756095,0.524390243902439,3961.0,48.30487804878049,7129,86.9390243902439,3208,39.1219512195122,4.69670292524037,0.4501585365853658,0.047069811434179994,886,10.804878048780488,3.1756753899722114,2373,2373,0.37228048780487805,0.0808721402669921,1207,14.71951219512195,4.894628928907818,1621,19.76829268292683,0.7413780487804877,0.11275666362218896,830,10.121951219512194,3.7725134690461077,2756,33.609756097560975,5.454086920586071,3586,43.73170731707317,6.346086147757575,1868,22.78048780487805,4.605483554574305,1102,13.439024390243903,3.5628313091794537,628,7.658536585365853,2.94903002339615,317,3.8658536585365852,2.302774467881022,398,4.853658536585366,2.7805406314152137,1508,18.390243902439025,4.512687457372305,1511,18.426829268292682,3.492604135813728,8509,103.76829268292683,10.718967589506192,-0.14634146341463414,-12,0.4499929863936036,0.37336704593341763,0.744602097470697,19381
Detroit Pistons,2018-19,41,41,0.5,0.5,3971.0,48.426829268292686,7238,88.26829268292683,3185,38.84146341463415,4.85205699587686,0.44109756097560976,0.053185816766209655,993,12.109756097560975,3.6209476201917408,2854,2854,0.345780487804878,0.08019113346361219,1415,17.25609756097561,5.488058811750158,1893,23.085365853658537,0.7526707317073171,0.10904649080774075,936,11.414634146341463,4.142377260785345,2752,33.5609756097561,4.81534984172108,3688,44.97560975609756,5.82878258418778,1845,22.5,3.752365509059618,1135,13.841463414634147,4.010694075566071,569,6.939024390243903,2.4912070601782026,331,4.036585365853658,2.2302362270452813,419,5.109756097560975,2.0787347621527172,1811,22.085365853658537,3.9006210949318114,1748,21.317073170731707,4.0790886442218275,8778,107.04878048780488,12.610893232600892,-0.24390243902439024,-20,0.4400386847195358,0.3479327259985985,0.7474907554146857,19417
Detroit Pistons,2019-20,20,46,0.30303030303030304,0.696969696969697,3193.0,48.378787878787875,5658,85.72727272727273,2595,39.31818181818182,5.449513996422324,0.45936363636363636,0.06034812758898576,791,11.984848484848484,3.2462637659667215,2157,2157,0.3682878787878788,0.08190571787150532,1097,16.62121212121212,5.8487741030200935,1476,22.363636363636363,0.7444696969696969,0.10179046648679368,644,9.757575757575758,3.3423188912932247,2109,31.954545454545453,5.353451275526898,2753,41.71212121212121,6.035192053575688,1589,24.075757575757574,4.711069145552045,1008,15.272727272727273,4.1158061348732335,490,7.424242424242424,2.8341901899191653,299,4.53030303030303,2.301970373195015,369,5.590909090909091,2.929832091420271,1299,19.681818181818183,3.6338540291122188,1308,19.818181818181817,3.76995854255553,7078,107.24242424242425,12.28264642751729,-3.5606060606060606,-235,0.4586426299045599,0.3667130273528048,0.7432249322493225,15619
Detroit Pistons,2020-21,20,52,0.2777777777777778,0.7222222222222222,3486.0,48.416666666666664,6162,85.58333333333333,2783,38.65277777777778,4.797768619323949,0.45240277777777776,0.05104697083678807,832,11.555555555555555,3.201623218979198,2370,2370,0.3515,0.0774551210356545,1278,17.75,5.759866000006265,1683,23.375,0.7576111111111111,0.10459426041339025,694,9.63888888888889,3.168087153604294,2381,33.06944444444444,5.4212061151877435,3075,42.708333333333336,6.455563164794214,1743,24.208333333333332,4.8525802632483686,1075,14.930555555555555,3.8358075297544336,531,7.375,2.542248644215212,371,5.152777777777778,1.8359456420673181,419,5.819444444444445,2.4742413199900626,1477,20.51388888888889,4.639065761811317,1469,20.40277777777778,3.8186337879220336,7676,106.61111111111111,11.177890092367967,-4.472222222222222,-322,0.4516390782213567,0.3510548523206751,0.7593582887700535,17057
Detroit Pistons,2021-22,23,59,0.2804878048780488,0.7195121951219512,3956.0,48.24390243902439,7267,88.6219512195122,3129,38.15853658536585,4.800898866956455,0.4313902439024391,0.049116831265056435,925,11.28048780487805,3.400342721448271,2838,2838,0.3271829268292683,0.08464320585552484,1413,17.23170731707317,5.969673937965525,1806,22.024390243902438,0.7814390243902439,0.09099899572922654,900,10.975609756097562,3.9502324037150576,2625,32.01219512195122,4.7855077066953005,3525,42.98780487804878,6.125223911128262,1924,23.463414634146343,4.491954733980395,1163,14.182926829268293,3.5455694793434174,630,7.682926829268292,2.6753472084830348,393,4.7926829268292686,1.89696186518773,427,5.2073170731707314,2.6375156889267104,1799,21.9390243902439,4.113655551865976,1625,19.817073170731707,3.655295663779015,8596,104.82926829268293,11.716617805123107,-7.719512195121951,-633,0.4305765790560066,0.3259337561663143,0.782392026578073,19366
Detroit Pistons,2022-23,17,65,0.2073170731707317,0.7926829268292683,3961.0,48.30487804878049,7140,87.07317073170732,3244,39.5609756097561,4.497180353866214,0.4547682926829268,0.04490959334960472,934,11.390243902439025,3.71767914314591,2659,2659,0.3478780487804878,0.08536767107799965,1623,19.79268292682927,6.838052218661175,2106,25.682926829268293,0.7717560975609756,0.08640952750618541,916,11.170731707317072,3.6643254412614694,2564,31.26829268292683,5.209319238213839,3480,42.4390243902439,7.204418330502417,1884,22.975609756097562,4.306112823452111,1237,15.085365853658537,3.76206280266097,574,7.0,2.499382639822665,308,3.7560975609756095,2.0641620163811076,453,5.524390243902439,2.7272090819542547,1813,22.109756097560975,3.9031677466252575,1718,20.951219512195124,4.183749983750005,9045,110.3048780487805,12.043838673153353,-8.21951219512195,-674,0.45434173669467787,0.3512598721323806,0.7706552706552706,19408
Detroit Pistons,2023-24,14,68,0.17073170731707318,0.8292682926829268,3951.0,48.18292682926829,7236,88.2439024390244,3353,40.890243902439025,4.594699301170016,0.46397560975609753,0.0444772033742453,906,11.048780487804878,3.250460324567873,2602,2602,0.3487804878048781,0.08778171923503136,1398,17.048780487804876,5.575303654520388,1780,21.70731707317073,0.785,0.10174502141488816,861,10.5,3.7720544881706575,2692,32.829268292682926,5.122703949506635,3553,43.329268292682926,6.61658014319542,2088,25.463414634146343,3.8847442102463403,1248,15.21951219512195,3.7085965873895734,531,6.475609756097561,2.816291273499173,384,4.682926829268292,2.6475147851881435,490,5.975609756097561,2.238692352863126,1688,20.585365853658537,4.883712460348464,1457,17.76829268292683,3.910412754848155,9010,109.8780487804878,10.831356222893824,-9.109756097560975,-747,0.4633775566611387,0.3481936971560338,0.7853932584269663,19332
Golden State Warriors,2010-11,36,46,0.43902439024390244,0.5609756097560976,3966.0,48.36585365853659,7047,85.9390243902439,3251,39.646341463414636,4.743733881787904,0.4620609756097561,0.0516343620778313,685,8.353658536585366,3.461862594428612,1749,1749,0.3842926829268293,0.11507372707029541,1290,15.731707317073171,5.610943408908211,1695,20.670731707317074,0.754890243902439,0.10816768031226937,955,11.646341463414634,4.034945962339558,2370,28.902439024390244,4.7104028715477675,3325,40.548780487804876,5.936188324822818,1847,22.524390243902438,4.709395939760692,1198,14.609756097560975,3.6200951408307027,737,8.987804878048781,2.886725268582414,406,4.951219512195122,2.319548907957041,352,4.2926829268292686,2.516551652402764,1806,22.024390243902438,4.682448472506817,1512,18.4390243902439,4.323628908413554,8477,103.3780487804878,12.336476320148755,-2.3292682926829267,-191,0.4613310628636299,0.39165237278444825,0.7610619469026548,19433
Golden State Warriors,2011-12,23,43,0.3484848484848485,0.6515151515151515,3183.0,48.22727272727273,5443,82.46969696969697,2489,37.71212121212121,4.299428053250991,0.45849999999999996,0.050011460225093944,524,7.9393939393939394,3.2290926940922007,1351,1351,0.3798484848484849,0.11084295785191453,951,14.409090909090908,4.758724045944937,1235,18.71212121212121,0.7697424242424242,0.10953893731399256,640,9.696969696969697,3.9844686817680808,1947,29.5,4.965263956110103,2587,39.196969696969695,5.7115798621873894,1470,22.272727272727273,4.021272108503648,915,13.863636363636363,3.838614989154948,528,8.0,2.8554940297339364,362,5.484848484848484,2.5129965211180685,328,4.96969696969697,1.953062265892261,1410,21.363636363636363,4.6562988393271,1095,16.59090909090909,3.405774610760481,6453,97.77272727272727,10.40975201736031,-3.409090909090909,-225,0.4572845857064119,0.38786084381939306,0.7700404858299595,15570
Golden State Warriors,2012-13,47,35,0.573170731707317,0.4268292682926829,3961.0,48.30487804878049,6840,83.41463414634147,3130,38.170731707317074,4.990867902575416,0.45854878048780484,0.05333429453740878,658,8.024390243902438,2.7798907952442833,1632,1632,0.40010975609756094,0.10894567749288737,1378,16.804878048780488,5.453369157697788,1744,21.26829268292683,0.7926341463414633,0.08064424423524978,885,10.792682926829269,3.317509868166773,2801,34.15853658536585,5.861507647871186,3686,44.951219512195124,6.763924711790861,1845,22.5,4.774546711081199,1236,15.073170731707316,3.4202753762677003,567,6.914634146341464,2.8030020040786656,346,4.219512195121951,2.154664135517756,399,4.865853658536586,2.9845784495519054,1753,21.378048780487806,4.296539646723011,1571,19.158536585365855,4.126007582726802,8296,101.17073170731707,10.370667178614859,0.8902439024390244,73,0.45760233918128657,0.40318627450980393,0.7901376146788991,19351
Golden State Warriors,2013-14,51,31,0.6219512195121951,0.3780487804878049,3966.0,48.36585365853659,7005,85.42682926829268,3236,39.46341463414634,5.188294331750043,0.4623170731707317,0.05430637323596523,774,9.439024390243903,3.2776744276573235,2037,2037,0.3790487804878049,0.10554630397339856,1303,15.890243902439025,5.130413064401551,1731,21.109756097560975,0.7560487804878049,0.10277278095228946,896,10.926829268292684,3.4810970592505623,2819,34.3780487804878,5.772733361824961,3715,45.30487804878049,6.943669333436375,1912,23.317073170731707,4.750251582110718,1247,15.207317073170731,3.930689019730301,642,7.829268292682927,3.2576780265491623,407,4.963414634146342,2.4416404218092453,342,4.170731707317073,2.226689277157216,1784,21.75609756097561,4.361902902247589,1584,19.317073170731707,4.118246207032847,8549,104.2560975609756,11.987453292288933,4.804878048780488,394,0.46195574589578875,0.3799705449189985,0.7527440785673022,19416
Golden State Warriors,2014-15,67,15,0.8170731707317073,0.18292682926829268,3946.0,48.1219512195122,7137,87.03658536585365,3410,41.58536585365854,4.248314755236525,0.47923170731707315,0.04692318355646571,883,10.768292682926829,3.015592321432326,2217,2217,0.39787804878048777,0.08690300968575274,1313,16.01219512195122,5.273960964754451,1709,20.841463414634145,0.7673780487804878,0.11497113327920085,853,10.402439024390244,3.8260309063357125,2814,34.31707317073171,4.553869738971266,3667,44.71951219512195,5.886318915620581,2248,27.414634146341463,4.82266055230619,1185,14.451219512195122,3.900466698965398,762,9.292682926829269,3.25647618715118,496,6.048780487804878,2.438894907734361,293,3.573170731707317,2.2334742233330758,1628,19.853658536585368,4.422506834000155,1541,18.79268292682927,3.6909559298373105,9016,109.95121951219512,10.876299342300133,10.097560975609756,828,0.4777917892671991,0.39828597203428057,0.7682855471035693,19294
Golden State Warriors,2015-16,73,9,0.8902439024390244,0.10975609756097561,3976.0,48.48780487804878,7159,87.3048780487805,3489,42.548780487804876,4.629887978338164,0.48847560975609755,0.05209943617375919,1077,13.134146341463415,4.008516227819235,2592,2592,0.41423170731707315,0.0940182933054064,1366,16.658536585365855,6.020991084069752,1790,21.829268292682926,0.7678414634146341,0.10460607700310783,816,9.951219512195122,3.5828895126505773,2972,36.24390243902439,5.250657749766133,3788,46.19512195121951,6.5043936231363935,2373,28.9390243902439,5.06585656529461,1245,15.182926829268293,4.355011442148759,689,8.402439024390244,3.026058660164174,498,6.073170731707317,2.5713544867281026,336,4.097560975609756,2.058464944645606,1701,20.74390243902439,3.974644873055649,1627,19.841463414634145,4.338940851005178,9421,114.89024390243902,11.627984653424297,10.75609756097561,882,0.48735856963263025,0.41550925925925924,0.7631284916201118,19422
Golden State Warriors,2016-17,67,15,0.8170731707317073,0.18292682926829268,3956.0,48.24390243902439,7140,87.07317073170732,3532,43.073170731707314,4.890859420564588,0.4959634146341463,0.05523070471895035,982,11.975609756097562,3.4389763397823274,2562,2562,0.38595121951219513,0.09902361639241777,1457,17.76829268292683,6.371810565968497,1850,22.5609756097561,0.7842317073170731,0.09909794366698225,770,9.390243902439025,3.5092684952673454,2873,35.03658536585366,5.329732863273475,3643,44.426829268292686,5.929691949204962,2491,30.378048780487806,5.530254038105856,1211,14.768292682926829,3.4004312743460545,785,9.573170731707316,2.9732572976695337,555,6.7682926829268295,3.1281232510521315,313,3.817073170731707,2.2340134331000123,1585,19.329268292682926,3.6482868567121716,1588,19.365853658536587,4.353265257030964,9503,115.89024390243902,12.543264482996218,11.634146341463415,954,0.4946778711484594,0.3832943013270882,0.7875675675675675,19302
Golden State Warriors,2017-18,58,24,0.7073170731707317,0.2926829268292683,3946.0,48.1219512195122,6979,85.10975609756098,3509,42.792682926829265,5.658464226660469,0.5035243902439025,0.06332479973888022,926,11.292682926829269,3.6497515723948575,2369,2369,0.3888048780487805,0.09261595188633599,1360,16.585365853658537,5.381613002295312,1668,20.341463414634145,0.8139268292682927,0.0954792693533109,691,8.426829268292684,3.698616650990562,2877,35.08536585365854,4.922112412901537,3568,43.51219512195122,6.074118139395538,2402,29.29268292682927,5.757416697966711,1265,15.426829268292684,3.6312446861222147,656,8.0,2.5772030010540448,612,7.463414634146342,2.98636871013437,300,3.658536585365854,2.217881940301179,1607,19.597560975609756,3.6067828970713562,1516,18.48780487804878,3.8465758460265884,9304,113.46341463414635,14.121339356922325,5.975609756097561,490,0.5027940965754406,0.39088222878851836,0.815347721822542,19249
Golden State Warriors,2018-19,57,25,0.6951219512195121,0.3048780487804878,3961.0,48.30487804878049,7361,89.76829268292683,3612,44.048780487804876,5.2302596282001135,0.4914024390243903,0.054015512119513144,1087,13.25609756097561,4.373915316994706,2824,2824,0.3845,0.10043415016078204,1339,16.329268292682926,5.663517377710093,1672,20.390243902439025,0.8035853658536586,0.10961030311348441,797,9.71951219512195,3.3564913715083406,2990,36.46341463414634,4.4864545708253285,3787,46.18292682926829,5.8544655295385635,2413,29.426829268292682,5.568940515422837,1169,14.25609756097561,3.3252159518092688,625,7.621951219512195,2.921357049375643,525,6.402439024390244,2.361521564833645,295,3.597560975609756,1.8846996426883658,1757,21.426829268292682,3.566062558063401,1601,19.524390243902438,4.472758724910349,9650,117.6829268292683,13.393270881609178,6.463414634146342,530,0.4906941991577231,0.38491501416430596,0.8008373205741627,19360
Golden State Warriors,2019-20,15,50,0.23076923076923078,0.7692307692307693,3145.0,48.38461538461539,5730,88.15384615384616,2510,38.61538461538461,4.752276782278637,0.4390307692307692,0.04625269222933448,678,10.430769230769231,3.8889636744945886,2032,2032,0.3317538461538462,0.0964755524033859,1214,18.676923076923078,6.317405747980366,1511,23.246153846153845,0.8001846153846154,0.09640521450946199,647,9.953846153846154,3.938713183066462,2138,32.89230769230769,5.093264783402306,2785,42.84615384615385,7.368070408082534,1663,25.584615384615386,5.018379680273763,969,14.907692307692308,4.798186756874534,534,8.215384615384615,2.7866439699725936,299,4.6,2.4545875417267156,321,4.938461538461539,2.4614332910224976,1304,20.06153846153846,4.076904934647587,1308,20.123076923076923,3.5903851304025007,6912,106.33846153846154,12.372192766286577,-8.707692307692307,-566,0.43804537521815007,0.33366141732283466,0.8034414295168762,15402
Golden State Warriors,2020-21,39,33,0.5416666666666666,0.4583333333333333,3461.0,48.06944444444444,6347,88.15277777777777,2973,41.291666666666664,5.276676023706111,0.4691666666666667,0.05758129586769316,1048,14.555555555555555,4.083249496121238,2789,2789,0.37419444444444444,0.07954884032385454,1193,16.569444444444443,5.845008437177222,1520,21.11111111111111,0.782875,0.08906287342397622,574,7.972222222222222,3.1843464946216327,2524,35.05555555555556,4.935895794346225,3098,43.02777777777778,5.453961532741679,1991,27.65277777777778,5.571961300893442,1080,15.0,3.331454869767227,587,8.152777777777779,3.1068290170962176,342,4.75,2.4537984351945825,312,4.333333333333333,2.14935299796454,1526,21.194444444444443,3.8259267086509516,1406,19.52777777777778,4.225916759351041,8187,113.70833333333333,12.98367067609742,1.0555555555555556,76,0.46841027256971796,0.37576192183578344,0.7848684210526315,16922
Golden State Warriors,2021-22,53,29,0.6463414634146342,0.35365853658536583,3946.0,48.1219512195122,7087,86.42682926829268,3323,40.52439024390244,4.87934829122334,0.46918292682926827,0.0514402753407326,1176,14.341463414634147,3.5736329068562673,3231,3231,0.36452439024390243,0.08266416149276914,1280,15.609756097560975,5.557235518352975,1665,20.304878048780488,0.7717073170731708,0.09893700300233177,800,9.75609756097561,3.469660301477408,2930,35.73170731707317,4.377407712750723,3730,45.48780487804878,5.471009797868303,2223,27.109756097560975,5.077196897387267,1221,14.890243902439025,3.4995805659118693,719,8.768292682926829,3.2671155416761506,372,4.536585365853658,2.217746169621225,317,3.8658536585365852,2.198552807520344,1723,21.01219512195122,3.7168083428869036,1474,17.975609756097562,4.085432143170029,9102,111.0,11.777777777777777,5.536585365853658,454,0.4688866939466629,0.36397400185701023,0.7687687687687688,19281
Golden State Warriors,2022-23,44,38,0.5365853658536586,0.4634146341463415,3966.0,48.36585365853659,7393,90.15853658536585,3538,43.146341463414636,5.322029574846751,0.4797926829268293,0.05355849180629426,1363,16.621951219512194,4.135484039928659,3540,3540,0.3846341463414634,0.07270751692337941,1314,16.024390243902438,4.911502271391001,1655,20.182926829268293,0.7935243902439024,0.10590587780348788,864,10.536585365853659,4.012927018780033,2793,34.0609756097561,5.951133434892181,3657,44.59756097560975,7.665635608764583,2446,29.829268292682926,5.134739773777668,1336,16.29268292682927,3.4587081184801804,588,7.170731707317073,2.661127942645822,324,3.951219512195122,1.9045263759401205,326,3.975609756097561,2.238692352863126,1756,21.414634146341463,3.551912089864877,1510,18.414634146341463,3.9407689276385973,9753,118.9390243902439,11.464758197097586,1.8048780487804879,148,0.47856080075747326,0.3850282485875706,0.7939577039274924,19401
Golden State Warriors,2023-24,46,36,0.5609756097560976,0.43902439024390244,3966.0,48.36585365853659,7515,91.64634146341463,3582,43.68292682926829,5.265489903181456,0.47793902439024394,0.0531137487864258,1211,14.768292682926829,3.814523190719698,3191,3191,0.3790609756097561,0.07834859544952276,1282,15.634146341463415,5.738137941880463,1644,20.048780487804876,0.777219512195122,0.10708794405871311,996,12.146341463414634,3.9193157352502928,2834,34.5609756097561,5.072553989333816,3830,46.707317073170735,6.368300749920133,2402,29.29268292682927,5.167533511219977,1174,14.317073170731707,4.008873025284233,572,6.975609756097561,2.5914179814286125,377,4.597560975609756,2.493744054592676,407,4.963414634146342,2.598409399267742,1598,19.48780487804878,4.630131860744049,1471,17.9390243902439,4.013395966582784,9657,117.76829268292683,11.72240524395069,2.6097560975609757,214,0.47664670658682634,0.3795048574114698,0.7798053527980535,19375
Houston Rockets,2010-11,43,39,0.524390243902439,0.47560975609756095,3976.0,48.48780487804878,6975,85.0609756097561,3170,38.65853658536585,4.535782323785884,0.4555853658536585,0.04593552949098971,677,8.25609756097561,2.7253314470972487,1843,1843,0.3663170731707317,0.0997079535503786,1668,20.341463414634145,6.981845085286643,2083,25.402439024390244,0.8022682926829269,0.08439794754693684,962,11.731707317073171,3.482048426804611,2549,31.085365853658537,5.0091304770492435,3511,42.81707317073171,6.130530858895001,1955,23.841463414634145,4.316118261160598,1110,13.536585365853659,3.6555221948873537,581,7.085365853658536,2.2618752163035594,371,4.524390243902439,2.644470633652286,449,5.475609756097561,2.201153512161561,1641,20.01219512195122,4.223666134506654,1754,21.390243902439025,5.086307199475029,8685,105.91463414634147,10.89591748159526,2.182926829268293,179,0.4544802867383513,0.36733586543678787,0.8007681228996639,19460
Houston Rockets,2011-12,34,32,0.5151515151515151,0.48484848484848486,3213.0,48.68181818181818,5543,83.98484848484848,2489,37.71212121212121,4.071534020168477,0.4501969696969697,0.04589627760906432,478,7.242424242424242,2.6080384970059014,1330,1330,0.361,0.10933406816513534,1018,15.424242424242424,6.137051675145262,1301,19.71212121212121,0.7797878787878788,0.09141461171733563,769,11.651515151515152,3.6982009108064933,2014,30.515151515151516,5.153766133741941,2783,42.166666666666664,6.858085252702342,1404,21.272727272727273,3.6649922008331526,955,14.469696969696969,3.7012251483890584,496,7.515151515151516,2.506867025668151,319,4.833333333333333,2.465661610904298,340,5.151515151515151,2.4821976877971186,1347,20.40909090909091,3.6877229694352995,1215,18.40909090909091,4.128614119223853,6474,98.0909090909091,8.081750139337723,0.22727272727272727,15,0.4490348186902399,0.3593984962406015,0.7824750192159877,15743
Houston Rockets,2012-13,45,37,0.5487804878048781,0.45121951219512196,3956.0,48.24390243902439,6782,82.70731707317073,3124,38.09756097560975,5.63632345823638,0.4610853658536585,0.0635178989490485,867,10.573170731707316,3.3074195969431974,2369,2369,0.3658170731707317,0.08859425169447069,1573,19.182926829268293,5.484271672005109,2087,25.451219512195124,0.7551219512195122,0.08606821730879316,909,11.085365853658537,3.7091851939166167,2652,32.34146341463415,4.769293532059155,3561,43.426829268292686,5.050438161665954,1902,23.195121951219512,4.887472078516422,1348,16.4390243902439,3.938093669846389,679,8.28048780487805,2.7183618444080233,359,4.378048780487805,2.5850483860239275,498,6.073170731707317,2.6517196274939203,1662,20.26829268292683,4.10675078223079,1674,20.414634146341463,3.9688640645988467,8688,105.95121951219512,13.39052773651325,3.475609756097561,285,0.4606310822766146,0.3659772055719713,0.753713464302827,19370
Houston Rockets,2013-14,54,28,0.6585365853658537,0.34146341463414637,3966.0,48.36585365853659,6603,80.52439024390245,3118,38.02439024390244,5.211515288178285,0.47353658536585364,0.05788327870489394,779,9.5,3.334259130694146,2179,2179,0.35659756097560974,0.09814487398878259,1814,22.121951219512194,7.1256626183589065,2549,31.085365853658537,0.7139024390243902,0.09737677997309385,920,11.21951219512195,3.569501781619564,2797,34.109756097560975,4.97650305493994,3717,45.329268292682926,6.899731392246736,1755,21.402439024390244,5.710851174580841,1323,16.134146341463413,3.8642463533727183,621,7.573170731707317,3.15849037156692,461,5.621951219512195,2.950790828932069,460,5.609756097560975,2.2041268675870613,1676,20.4390243902439,4.106897423097175,1993,24.304878048780488,5.330297803716254,8829,107.67073170731707,12.385829097034948,4.560975609756097,374,0.4722096016961987,0.3575034419458467,0.7116516280894468,19448
Houston Rockets,2014-15,56,26,0.6829268292682927,0.3170731707317073,3961.0,48.30487804878049,6832,83.3170731707317,3032,36.97560975609756,4.39690017001624,0.44471951219512196,0.04779541648313306,933,11.378048780487806,3.2189264520588114,2680,2680,0.34847560975609754,0.07771302472936288,1525,18.597560975609756,7.2891933474651305,2133,26.01219512195122,0.7179146341463415,0.10313651521576708,958,11.682926829268293,3.8131612522054046,2624,32.0,4.575835618216445,3582,43.68292682926829,5.693570228353842,1820,22.195121951219512,4.264232593864214,1366,16.658536585365855,4.052798186515126,777,9.475609756097562,3.1317790067410787,407,4.963414634146342,2.636145343185858,437,5.329268292682927,2.744488879751747,1803,21.98780487804878,3.9330630868838106,1730,21.097560975609756,5.3069015304846925,8522,103.92682926829268,10.048991703986383,3.4390243902439024,282,0.44379391100702575,0.34813432835820896,0.7149554617909049,19406
Houston Rockets,2015-16,41,41,0.5,0.5,3966.0,48.36585365853659,6847,83.5,3094,37.73170731707317,5.0773006838542445,0.45249999999999996,0.05236605488008147,878,10.707317073170731,3.622589636710348,2533,2533,0.34806097560975613,0.09797988550957044,1671,20.378048780487806,6.500978547239263,2407,29.353658536585368,0.699560975609756,0.09665837736629876,930,11.341463414634147,4.028354785321518,2601,31.71951219512195,5.2429244271906255,3531,43.0609756097561,6.424005060065212,1821,22.20731707317073,4.418641221450599,1307,15.939024390243903,3.935741764136167,821,10.012195121951219,3.643000738568478,430,5.2439024390243905,2.5654926396681605,404,4.926829268292683,2.059488656450035,1790,21.829268292682926,4.460539960805777,1847,22.524390243902438,4.823362921294741,8737,106.54878048780488,11.508614528733363,0.1951219512195122,16,0.4518767343362056,0.3466245558626135,0.6942251765683424,19414
Houston Rockets,2016-17,55,27,0.6707317073170732,0.32926829268292684,3956.0,48.24390243902439,7152,87.21951219512195,3305,40.30487804878049,4.697488229251525,0.463280487804878,0.05265336784516373,1181,14.402439024390244,4.112191317838663,3306,3306,0.3561829268292683,0.08265727665439082,1667,20.329268292682926,6.170529076799184,2177,26.548780487804876,0.7647560975609756,0.08432338705445863,892,10.878048780487806,3.7396449422221063,2746,33.48780487804878,5.969560445466205,3638,44.36585365853659,7.268250243899795,2070,25.24390243902439,4.665505081915214,1240,15.121951219512194,4.269877969466376,670,8.170731707317072,3.078419018835065,352,4.2926829268292686,2.1400807927407777,409,4.987804878048781,2.4570076271708863,1634,19.926829268292682,3.8322236326303845,1674,20.414634146341463,3.9376348717240366,9458,115.34146341463415,12.102667303395137,5.7682926829268295,473,0.4621085011185682,0.3572292800967937,0.7657326596233348,19360
